Neighbourhood,Street,Description,GeometryJSON,Email,Phone
New Hinksey,Canning Crescent,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2490482, 51.7341342, 0.0], [-1.2499977, 51.7339993, 0.0], [-1.2491019, 51.7326392, 0.0], [-1.2490643, 51.7325927, 0.0], [-1.2475194, 51.7329315, 0.0], [-1.2469186, 51.7333036, 0.0], [-1.2469561, 51.7336624, 0.0], [-1.2470205, 51.7338119, 0.0], [-1.2468971, 51.7339116, 0.0], [-1.2468917, 51.7340777, 0.0], [-1.2463768, 51.7345163, 0.0], [-1.2482811, 51.7342438, 0.0], [-1.2479593, 51.733503, 0.0], [-1.2487854, 51.7333668, 0.0], [-1.2490482, 51.7341342, 0.0]]]}, ""bbox"": [-1.2499977, 51.7325927, -1.2463768, 51.7345163]}], ""bbox"": [-1.2499977, 51.7325927, -1.2463768, 51.7345163]}",canning@oxfordtogether.org,
New Hinksey,"Chatham Road, Fox Crescent",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2507776, 51.7352924, 0.0], [-1.2502304, 51.7343921, 0.0], [-1.2477806, 51.7347685, 0.0], [-1.2476964, 51.7345702, 0.0], [-1.2473135, 51.7346188, 0.0], [-1.2473631, 51.7347359, 0.0], [-1.2469152, 51.7348107, 0.0], [-1.2460515, 51.7349934, 0.0], [-1.2463466, 51.7352459, 0.0], [-1.246545, 51.7355117, 0.0], [-1.2471781, 51.7357775, 0.0], [-1.2507776, 51.7352924, 0.0]]]}, ""bbox"": [-1.2507776, 51.7343921, -1.2460515, 51.7357775]}], ""bbox"": [-1.2507776, 51.7343921, -1.2460515, 51.7357775]}",chatham@oxfordtogether.org,
New Hinksey,Bertie Place,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.249928, 51.7326159, 0.0], [-1.2505986, 51.7323302, 0.0], [-1.2497885, 51.7315328, 0.0], [-1.2493272, 51.7317089, 0.0], [-1.2488819, 51.7317853, 0.0], [-1.2490751, 51.7322903, 0.0], [-1.2495042, 51.7322405, 0.0], [-1.249928, 51.7326159, 0.0]]]}, ""bbox"": [-1.2505986, 51.7315328, -1.2488819, 51.7326159]}], ""bbox"": [-1.2505986, 51.7315328, -1.2488819, 51.7326159]}",bertie@oxfordtogether.org,
New Hinksey,School Place,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.255625, 51.738889, 0.0], [-1.256145, 51.738654, 0.0], [-1.255453, 51.738072, 0.0], [-1.255244, 51.738162, 0.0], [-1.255357, 51.738262, 0.0], [-1.255051, 51.738404, 0.0], [-1.255625, 51.738889, 0.0]]]}, ""bbox"": [-1.256145, 51.738072, -1.255051, 51.738889]}], ""bbox"": [-1.256145, 51.738072, -1.255051, 51.738889]}",schoolpl@oxfordtogether.org,
New Hinksey,Weirs Ln,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2502304, 51.7343921, 0.0], [-1.2499977, 51.7339993, 0.0], [-1.2462212, 51.7345362, 0.0], [-1.2459637, 51.7345528, 0.0], [-1.2457867, 51.7346226, 0.0], [-1.245733, 51.734699, 0.0], [-1.2460515, 51.7349934, 0.0], [-1.2473631, 51.7347359, 0.0], [-1.2473135, 51.7346188, 0.0], [-1.2476964, 51.7345702, 0.0], [-1.2477806, 51.7347685, 0.0], [-1.2502304, 51.7343921, 0.0]]]}, ""bbox"": [-1.2502304, 51.7339993, -1.245733, 51.7349934]}], ""bbox"": [-1.2502304, 51.7339993, -1.245733, 51.7349934]}",weirs@oxfordtogether.org,
Norham Manor,Fyfield Rd,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2563399, 51.7659973, 0.0], [-1.2555782, 51.764822, 0.0], [-1.2550846, 51.7642377, 0.0], [-1.2547199, 51.7643705, 0.0], [-1.255943, 51.7660969, 0.0], [-1.2563399, 51.7659973, 0.0]]]}, ""bbox"": [-1.2563399, 51.7642377, -1.2547199, 51.7660969]}], ""bbox"": [-1.2563399, 51.7642377, -1.2547199, 51.7660969]}",fyfield@oxfordtogether.org,
Norham Manor,Norham Rd,Jeremy,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2606744, 51.7652536, 0.0], [-1.2605027, 51.7647224, 0.0], [-1.2562326, 51.7658512, 0.0], [-1.2564364, 51.7660902, 0.0], [-1.2560448, 51.7662098, 0.0], [-1.2561682, 51.766409, 0.0], [-1.2606744, 51.7652536, 0.0]]]}, ""bbox"": [-1.2606744, 51.7647224, -1.2560448, 51.766409]}], ""bbox"": [-1.2606744, 51.7647224, -1.2560448, 51.766409]}",norhamrd@oxfordtogether.org,
Norham Manor,Benson Place,TBC,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2558142, 51.7662164, 0.0], [-1.2554065, 51.7655657, 0.0], [-1.2539045, 51.7659907, 0.0], [-1.2542907, 51.7666015, 0.0], [-1.2558142, 51.7662164, 0.0]]]}, ""bbox"": [-1.2558142, 51.7655657, -1.2539045, 51.7666015]}], ""bbox"": [-1.2558142, 51.7655657, -1.2539045, 51.7666015]}",benson@oxfordtogether.org,
Norham Manor,Norham End,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2562004, 51.7666945, 0.0], [-1.2558142, 51.7662164, 0.0], [-1.2550632, 51.7664156, 0.0], [-1.2554065, 51.7668937, 0.0], [-1.2562004, 51.7666945, 0.0]]]}, ""bbox"": [-1.2562004, 51.7662164, -1.2550632, 51.7668937]}], ""bbox"": [-1.2562004, 51.7662164, -1.2550632, 51.7668937]}",norhamend@oxfordtogether.org,
Norham Manor,Norham Gardens,TBC,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2554709, 51.7646228, 0.0], [-1.2591187, 51.7632815, 0.0], [-1.259977, 51.7624714, 0.0], [-1.2596337, 51.7620464, 0.0], [-1.258711, 51.7627503, 0.0], [-1.2570373, 51.7630558, 0.0], [-1.2549344, 51.7641315, 0.0], [-1.2554709, 51.7646228, 0.0]]]}, ""bbox"": [-1.259977, 51.7620464, -1.2549344, 51.7646228]}], ""bbox"": [-1.259977, 51.7620464, -1.2549344, 51.7646228]}",norhamgdn@oxfordtogether.org,
Norham Manor,Crick Rd,TBC,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2592474, 51.7650279, 0.0], [-1.2591187, 51.7635605, 0.0], [-1.2586037, 51.7635139, 0.0], [-1.2585823, 51.7639589, 0.0], [-1.2555997, 51.7648486, 0.0], [-1.2559215, 51.7653001, 0.0], [-1.2586896, 51.7645166, 0.0], [-1.2588236, 51.7651076, 0.0], [-1.2592474, 51.7650279, 0.0]]]}, ""bbox"": [-1.2592474, 51.7635139, -1.2555997, 51.7653001]}], ""bbox"": [-1.2592474, 51.7635139, -1.2555997, 51.7653001]}",crick@oxfordtogether.org,
Norham Manor,Canterbury Rd to North Parade,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2647264, 51.76497, 0.0], [-1.2640584, 51.763783, 0.0], [-1.2633232, 51.7640286, 0.0], [-1.2624735, 51.7641962, 0.0], [-1.260787, 51.7645233, 0.0], [-1.2609714, 51.765755, 0.0], [-1.2647264, 51.76497, 0.0]]]}, ""bbox"": [-1.2647264, 51.763783, -1.260787, 51.765755]}], ""bbox"": [-1.2647264, 51.763783, -1.260787, 51.765755]}",canterbury@oxfordtogether.org,
Norham Manor,Park Town,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2608314, 51.766299, 0.0], [-1.2606368, 51.7654263, 0.0], [-1.2562004, 51.7666945, 0.0], [-1.256989, 51.7676041, 0.0], [-1.2580354, 51.7674505, 0.0], [-1.2590819, 51.7671906, 0.0], [-1.2601283, 51.7669042, 0.0], [-1.2608314, 51.766299, 0.0]]]}, ""bbox"": [-1.2608314, 51.7654263, -1.2562004, 51.7676041]}], ""bbox"": [-1.2608314, 51.7654263, -1.2562004, 51.7676041]}",parktown@oxfordtogether.org,
Sandhills,"SANDHILLS 01 Burdell Avenue, Bursill Close, Hill View, Hosker Close",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.186283, 51.763994, 0.0], [-1.186519, 51.763881, 0.0], [-1.186519, 51.763542, 0.0], [-1.186208, 51.763037, 0.0], [-1.185382, 51.763037, 0.0], [-1.185071, 51.762885, 0.0], [-1.184545, 51.762904, 0.0], [-1.18446, 51.762911, 0.0], [-1.184384, 51.762632, 0.0], [-1.183397, 51.762858, 0.0], [-1.183177, 51.763011, 0.0], [-1.183043, 51.763183, 0.0], [-1.183707, 51.763354, 0.0], [-1.184741, 51.763653, 0.0], [-1.184588, 51.7639, 0.0], [-1.183773, 51.763662, 0.0], [-1.183644, 51.763954, 0.0], [-1.183344, 51.76398, 0.0], [-1.183086, 51.765242, 0.0], [-1.18182, 51.765335, 0.0], [-1.181767, 51.765693, 0.0], [-1.183151, 51.76578, 0.0], [-1.183676, 51.766092, 0.0], [-1.184156, 51.766016, 0.0], [-1.184203, 51.765536, 0.0], [-1.183927, 51.765375, 0.0], [-1.184009, 51.765049, 0.0], [-1.184266, 51.765023, 0.0], [-1.18447, 51.764033, 0.0], [-1.184824, 51.76396, 0.0], [-1.184985, 51.763814, 0.0], [-1.186283, 51.763994, 0.0]]]}, ""bbox"": [-1.186519, 51.762632, -1.181767, 51.766092]}], ""bbox"": [-1.186519, 51.762632, -1.181767, 51.766092]}",bursillclose@oxfordtogether.org,
Sandhills,"SANDHILLS 02 Burlington Crescent, Merewood Avenue, Roberts Close",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.1844, 51.762553, 0.0], [-1.181803, 51.763018, 0.0], [-1.18191, 51.763337, 0.0], [-1.181878, 51.763423, 0.0], [-1.182168, 51.763529, 0.0], [-1.182243, 51.76343, 0.0], [-1.182994, 51.763655, 0.0], [-1.182919, 51.763775, 0.0], [-1.183644, 51.763954, 0.0], [-1.183702, 51.763802, 0.0], [-1.184614, 51.764074, 0.0], [-1.18441, 51.76491, 0.0], [-1.184009, 51.765049, 0.0], [-1.183992, 51.765163, 0.0], [-1.183927, 51.765375, 0.0], [-1.184271, 51.765508, 0.0], [-1.186663, 51.765694, 0.0], [-1.187007, 51.765521, 0.0], [-1.186878, 51.765143, 0.0], [-1.186878, 51.764001, 0.0], [-1.18647, 51.763928, 0.0], [-1.186277, 51.764047, 0.0], [-1.184979, 51.763855, 0.0], [-1.183037, 51.763224, 0.0], [-1.183144, 51.762872, 0.0], [-1.184384, 51.762632, 0.0], [-1.185515, 51.762998, 0.0], [-1.186416, 51.762832, 0.0], [-1.18662, 51.762434, 0.0], [-1.1844, 51.762553, 0.0]]]}, ""bbox"": [-1.187007, 51.762434, -1.181803, 51.765694]}], ""bbox"": [-1.187007, 51.762434, -1.181803, 51.765694]}",robertsclose@oxfordtogether.org,
Sandhills,"SANDHILLS 03 Delbush Ave, Elton Cl, Sweet Green Cl, Terrett Ave",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.182994, 51.763655, 0.0], [-1.182168, 51.763529, 0.0], [-1.182071, 51.763562, 0.0], [-1.181803, 51.763529, 0.0], [-1.181739, 51.763071, 0.0], [-1.179915, 51.763284, 0.0], [-1.179207, 51.763987, 0.0], [-1.180129, 51.765794, 0.0], [-1.180966, 51.765986, 0.0], [-1.181867, 51.766145, 0.0], [-1.181975, 51.765322, 0.0], [-1.182264, 51.765269, 0.0], [-1.182994, 51.763655, 0.0]]]}, ""bbox"": [-1.182994, 51.763071, -1.179207, 51.766145]}], ""bbox"": [-1.182994, 51.763071, -1.179207, 51.766145]}",delbush@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 05 Glebe Street, London Place",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.237452, 51.752082, 0.0], [-1.237521, 51.751988, 0.0], [-1.237967, 51.751739, 0.0], [-1.238466, 51.751427, 0.0], [-1.238423, 51.751394, 0.0], [-1.238616, 51.751248, 0.0], [-1.238766, 51.751165, 0.0], [-1.238626, 51.751006, 0.0], [-1.238417, 51.751102, 0.0], [-1.238138, 51.750889, 0.0], [-1.23831, 51.750783, 0.0], [-1.23809, 51.750604, 0.0], [-1.237908, 51.750484, 0.0], [-1.2378, 51.750554, 0.0], [-1.237661, 51.750487, 0.0], [-1.237543, 51.750132, 0.0], [-1.237092, 51.750198, 0.0], [-1.23721, 51.750544, 0.0], [-1.238176, 51.751105, 0.0], [-1.238278, 51.751182, 0.0], [-1.238133, 51.751245, 0.0], [-1.237119, 51.751942, 0.0], [-1.237183, 51.752018, 0.0], [-1.237452, 51.752082, 0.0]]]}, ""bbox"": [-1.238766, 51.750132, -1.237092, 51.752082]}], ""bbox"": [-1.238766, 51.750132, -1.237092, 51.752082]}",londonplace@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 06 Bath Street, Cave Street, Dudley Gardens, Phelps Place",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.241221, 51.751818, 0.0], [-1.240641, 51.751343, 0.0], [-1.240121, 51.750852, 0.0], [-1.239987, 51.750878, 0.0], [-1.23981, 51.750782, 0.0], [-1.238952, 51.751034, 0.0], [-1.238893, 51.751008, 0.0], [-1.23871, 51.751088, 0.0], [-1.238766, 51.751165, 0.0], [-1.238423, 51.751394, 0.0], [-1.238466, 51.751427, 0.0], [-1.238254, 51.751562, 0.0], [-1.239086, 51.752276, 0.0], [-1.239102, 51.752356, 0.0], [-1.239338, 51.752469, 0.0], [-1.23952, 51.752303, 0.0], [-1.239821, 51.752157, 0.0], [-1.240384, 51.751998, 0.0], [-1.240856, 51.751931, 0.0], [-1.241221, 51.751818, 0.0]]]}, ""bbox"": [-1.241221, 51.750782, -1.238254, 51.752469]}], ""bbox"": [-1.241221, 51.750782, -1.238254, 51.752469]}",cavestreet@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 06 Cherwell Street, Harpsicord Place, Little Brewery Street, Marston Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.237183, 51.752018, 0.0], [-1.236456, 51.753058, 0.0], [-1.237947, 51.7535, 0.0], [-1.238677, 51.753696, 0.0], [-1.239229, 51.752706, 0.0], [-1.239338, 51.752469, 0.0], [-1.239102, 51.752356, 0.0], [-1.239086, 51.752276, 0.0], [-1.238254, 51.751562, 0.0], [-1.237521, 51.751988, 0.0], [-1.237452, 51.752082, 0.0], [-1.237183, 51.752018, 0.0]]]}, ""bbox"": [-1.239338, 51.751562, -1.236456, 51.753696]}], ""bbox"": [-1.239338, 51.751562, -1.236456, 51.753696]}",cherwellstreet@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 07 Alan Bullock Close, Boulter Street, Caroline Street, York Place",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.243938, 51.750518, 0.0], [-1.243713, 51.750508, 0.0], [-1.243729, 51.750465, 0.0], [-1.243048, 51.750399, 0.0], [-1.24219, 51.750468, 0.0], [-1.242163, 51.750505, 0.0], [-1.241401, 51.750621, 0.0], [-1.241396, 51.750591, 0.0], [-1.241337, 51.750558, 0.0], [-1.241245, 51.750558, 0.0], [-1.241181, 51.750455, 0.0], [-1.241117, 51.750462, 0.0], [-1.241213, 51.750648, 0.0], [-1.240468, 51.750761, 0.0], [-1.240121, 51.750852, 0.0], [-1.240641, 51.751343, 0.0], [-1.241221, 51.751818, 0.0], [-1.241675, 51.751538, 0.0], [-1.242093, 51.751209, 0.0], [-1.24241, 51.751063, 0.0], [-1.243069, 51.75104, 0.0], [-1.244164, 51.750877, 0.0], [-1.243938, 51.750518, 0.0]]]}, ""bbox"": [-1.244164, 51.750399, -1.240121, 51.751818]}], ""bbox"": [-1.244164, 51.750399, -1.240121, 51.751818]}",boulterstreet@oxfordtogether.org,
St Clement's,ST.CLEMENT'S 12 Jeune Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.240401, 51.750325, 0.0], [-1.240208, 51.749903, 0.0], [-1.239929, 51.749229, 0.0], [-1.239854, 51.74899, 0.0], [-1.239575, 51.749026, 0.0], [-1.239489, 51.74884, 0.0], [-1.238947, 51.74889, 0.0], [-1.238878, 51.749093, 0.0], [-1.239173, 51.750109, 0.0], [-1.239318, 51.750355, 0.0], [-1.239452, 51.750302, 0.0], [-1.239554, 51.750411, 0.0], [-1.240047, 51.750315, 0.0], [-1.240111, 51.750394, 0.0], [-1.240401, 51.750325, 0.0]]]}, ""bbox"": [-1.240401, 51.74884, -1.238878, 51.750411]}], ""bbox"": [-1.240401, 51.74884, -1.238878, 51.750411]}",stclements@oxfordtogether.org,
St Clement's,ST.CLEMENT'S 09 Rectory Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.239318, 51.750355, 0.0], [-1.239173, 51.750109, 0.0], [-1.238878, 51.749093, 0.0], [-1.238947, 51.74889, 0.0], [-1.238829, 51.748658, 0.0], [-1.2384, 51.748684, 0.0], [-1.2381, 51.748658, 0.0], [-1.237971, 51.748784, 0.0], [-1.23752, 51.748837, 0.0], [-1.237885, 51.749627, 0.0], [-1.238186, 51.749594, 0.0], [-1.238518, 51.750272, 0.0], [-1.238754, 51.750551, 0.0], [-1.239001, 51.750464, 0.0], [-1.239318, 51.750355, 0.0]]]}, ""bbox"": [-1.239318, 51.748658, -1.23752, 51.750551]}], ""bbox"": [-1.239318, 51.748658, -1.23752, 51.750551]}",rectoryroad@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 10 Cross Street, Princes Street",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.238518, 51.750272, 0.0], [-1.238186, 51.749594, 0.0], [-1.237885, 51.749627, 0.0], [-1.23752, 51.748837, 0.0], [-1.237735, 51.748604, 0.0], [-1.23722, 51.748445, 0.0], [-1.237531, 51.748073, 0.0], [-1.237231, 51.74798, 0.0], [-1.237113, 51.748159, 0.0], [-1.237016, 51.748153, 0.0], [-1.236458, 51.74891, 0.0], [-1.236684, 51.749853, 0.0], [-1.235868, 51.749953, 0.0], [-1.235868, 51.750106, 0.0], [-1.236115, 51.750225, 0.0], [-1.237016, 51.750624, 0.0], [-1.23721, 51.750544, 0.0], [-1.237092, 51.750198, 0.0], [-1.237543, 51.750132, 0.0], [-1.237661, 51.750487, 0.0], [-1.2378, 51.750554, 0.0], [-1.237908, 51.750484, 0.0], [-1.238518, 51.750272, 0.0]]]}, ""bbox"": [-1.238518, 51.74798, -1.235868, 51.750624]}], ""bbox"": [-1.238518, 51.74798, -1.235868, 51.750624]}",crossstreet@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 11 Alma Lane Place, Alma Place, Tyndale Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.240401, 51.750325, 0.0], [-1.241278, 51.750189, 0.0], [-1.24124, 51.750043, 0.0], [-1.241991, 51.749966, 0.0], [-1.241771, 51.749502, 0.0], [-1.241546, 51.749512, 0.0], [-1.241433, 51.749153, 0.0], [-1.241342, 51.749143, 0.0], [-1.241321, 51.749236, 0.0], [-1.241154, 51.749229, 0.0], [-1.241095, 51.749279, 0.0], [-1.240436, 51.74913, 0.0], [-1.24013, 51.749136, 0.0], [-1.240119, 51.74907, 0.0], [-1.239883, 51.749073, 0.0], [-1.24011, 51.749682, 0.0], [-1.240401, 51.750325, 0.0]]]}, ""bbox"": [-1.241991, 51.74907, -1.239883, 51.750325]}], ""bbox"": [-1.241991, 51.74907, -1.239883, 51.750325]}",almaplace@oxfordtogether.org,
St Clement's,ST.CLEMENT'S 02 Union Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.236441, 51.747735, 0.0], [-1.235861, 51.748409, 0.0], [-1.23503, 51.748156, 0.0], [-1.234445, 51.748399, 0.0], [-1.234322, 51.748625, 0.0], [-1.235003, 51.748927, 0.0], [-1.234558, 51.749505, 0.0], [-1.235234, 51.749711, 0.0], [-1.236607, 51.74793, 0.0], [-1.236451, 51.747881, 0.0], [-1.236521, 51.747771, 0.0], [-1.236441, 51.747735, 0.0]]]}, ""bbox"": [-1.236607, 51.747735, -1.234322, 51.749711]}], ""bbox"": [-1.236607, 51.747735, -1.234322, 51.749711]}",unionstreet@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 03 Parsons Place, Stone Street, Tawney Street",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.230719, 51.749624, 0.0], [-1.230767, 51.749455, 0.0], [-1.229115, 51.748425, 0.0], [-1.228498, 51.748956, 0.0], [-1.227377, 51.74903, 0.0], [-1.226969, 51.74879, 0.0], [-1.226781, 51.74891, 0.0], [-1.226669, 51.748844, 0.0], [-1.226567, 51.748926, 0.0], [-1.226985, 51.749189, 0.0], [-1.226889, 51.749255, 0.0], [-1.227168, 51.749863, 0.0], [-1.228004, 51.749807, 0.0], [-1.227978, 51.749634, 0.0], [-1.229796, 51.749521, 0.0], [-1.230327, 51.749604, 0.0], [-1.230719, 51.749624, 0.0]]]}, ""bbox"": [-1.230767, 51.748425, -1.226567, 51.749863]}], ""bbox"": [-1.230767, 51.748425, -1.226567, 51.749863]}",stclements@oxfordtogether.org,
St Clement's,"ST.CLEMENT'S 04 Dawson Street, St Clements Street, The Plain",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.243733, 51.749954, 0.0], [-1.243605, 51.749948, 0.0], [-1.243111, 51.749878, 0.0], [-1.243186, 51.749782, 0.0], [-1.242296, 51.749453, 0.0], [-1.242231, 51.749536, 0.0], [-1.241771, 51.749502, 0.0], [-1.241991, 51.749966, 0.0], [-1.24124, 51.750043, 0.0], [-1.241278, 51.750189, 0.0], [-1.240401, 51.750325, 0.0], [-1.240111, 51.750394, 0.0], [-1.240047, 51.750315, 0.0], [-1.239554, 51.750411, 0.0], [-1.239452, 51.750302, 0.0], [-1.239318, 51.750355, 0.0], [-1.238754, 51.750551, 0.0], [-1.238518, 51.750272, 0.0], [-1.237908, 51.750484, 0.0], [-1.23831, 51.750783, 0.0], [-1.238138, 51.750889, 0.0], [-1.238417, 51.751102, 0.0], [-1.238626, 51.751006, 0.0], [-1.23871, 51.751088, 0.0], [-1.238893, 51.751008, 0.0], [-1.238952, 51.751034, 0.0], [-1.23981, 51.750782, 0.0], [-1.239987, 51.750878, 0.0], [-1.240121, 51.750852, 0.0], [-1.240468, 51.750761, 0.0], [-1.241213, 51.750648, 0.0], [-1.241117, 51.750462, 0.0], [-1.241181, 51.750455, 0.0], [-1.241245, 51.750558, 0.0], [-1.241337, 51.750558, 0.0], [-1.241396, 51.750591, 0.0], [-1.241401, 51.750621, 0.0], [-1.242163, 51.750505, 0.0], [-1.24219, 51.750468, 0.0], [-1.243048, 51.750399, 0.0], [-1.243729, 51.750465, 0.0], [-1.243713, 51.750508, 0.0], [-1.243938, 51.750518, 0.0], [-1.244164, 51.750877, 0.0], [-1.245331, 51.750622, 0.0], [-1.244827, 51.750356, 0.0], [-1.244334, 51.749882, 0.0], [-1.244184, 51.749961, 0.0], [-1.243733, 51.749954, 0.0]]]}, ""bbox"": [-1.245331, 51.749453, -1.237908, 51.751102]}], ""bbox"": [-1.245331, 51.749453, -1.237908, 51.751102]}",stclements@oxfordtogether.org,
St Clement's,ST.CLEMENT'S 01 Morrell Avenue,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.238072, 51.751301, 0.0], [-1.238133, 51.751245, 0.0], [-1.238278, 51.751182, 0.0], [-1.23721, 51.750544, 0.0], [-1.237016, 51.750624, 0.0], [-1.235868, 51.750106, 0.0], [-1.235868, 51.749953, 0.0], [-1.235234, 51.749711, 0.0], [-1.234558, 51.749505, 0.0], [-1.23186, 51.749375, 0.0], [-1.231474, 51.749415, 0.0], [-1.230767, 51.749455, 0.0], [-1.230719, 51.749624, 0.0], [-1.230327, 51.749604, 0.0], [-1.229796, 51.749521, 0.0], [-1.227978, 51.749634, 0.0], [-1.228004, 51.749807, 0.0], [-1.227168, 51.749863, 0.0], [-1.227096, 51.7497, 0.0], [-1.225605, 51.750072, 0.0], [-1.225669, 51.750258, 0.0], [-1.224736, 51.750564, 0.0], [-1.225101, 51.750896, 0.0], [-1.225948, 51.750823, 0.0], [-1.227686, 51.750285, 0.0], [-1.230154, 51.750019, 0.0], [-1.231742, 51.749959, 0.0], [-1.234134, 51.750032, 0.0], [-1.234188, 51.749886, 0.0], [-1.235003, 51.750159, 0.0], [-1.237085, 51.751115, 0.0], [-1.238072, 51.751301, 0.0]]]}, ""bbox"": [-1.238278, 51.749375, -1.224736, 51.751301]}], ""bbox"": [-1.238278, 51.749375, -1.224736, 51.751301]}",morrellave@oxfordtogether.org,
